eventid layer signal axis fiberid x/y z energy intensity time
1076 3 WLS_Slow x 10 -203.899 85.1561 19.0549 6 1.53085
1076 3 WLS_Slow y 173 123.731 85.1561 9.52744 3 1.53085
1076 3 WLS_Slow y 174 125.741 85.1561 92.0986 29 1.53085
1076 3 WLS_Slow y 175 127.751 85.1561 22.2307 7 1.53085
1076 3 Edge_Detector l 0 0 0 230.704 230.704 1.53085
1082 -1 GUNout g 0 0 0 389.55 0 0.471848289
1082 2 WLS_Slow x 42 -139.579 5.15608 127.033 40 2.02461
1082 2 WLS_Slow x 43 -137.569 5.15608 104.802 33 2.02461
1082 2 WLS_Slow y 141 59.411 5.15608 6.35163 2 2.02461
1082 2 WLS_Slow y 142 61.421 5.15608 41.2856 13 2.02461
1082 2 WLS_Slow y 143 63.431 5.15608 47.6372 15 2.02461
1082 2 WLS_Slow y 144 65.441 5.15608 53.9888 17 2.02461
1082 2 WLS_Slow y 145 67.451 5.15608 44.4614 14 2.02461
1082 2 WLS_Slow y 146 69.461 5.15608 15.8791 5 2.02461
1082 2 Edge_Detector l 0 0 0 389.55 389.55 2.02461
1085 -1 GUNout g 0 0 0 424.098 0 0.192402747
1085 3 WLS_Slow x 104 -14.959 85.1561 3.17581 1 1.50426
1085 3 WLS_Slow x 105 -12.949 85.1561 3.17581 1 1.50426
1085 3 Edge_Detector l 0 0 0 12.0372 12.0372 1.50426
1091 -1 GUNout g 0 0 0 336.585 0 0.388617493
1091 2 WLS_Slow x 33 -157.669 5.15608 6.35163 2 1.93586
1091 2 WLS_Slow x 34 -155.659 5.15608 50.813 16 1.93586
1091 2 WLS_Slow x 35 -153.649 5.15608 57.1646 18 1.93586
1091 2 WLS_Slow x 36 -151.639 5.15608 34.9339 11 1.93586
1091 2 WLS_Slow x 37 -149.629 5.15608 12.7033 4 1.93586
1091 2 WLS_Slow y 82 -59.179 5.15608 63.5163 20 1.93586
1091 2 WLS_Slow y 83 -57.169 5.15608 95.2744 30 1.93586
1091 2 WLS_Slow y 84 -55.159 5.15608 44.4614 14 1.93586
1091 2 Edge_Detector l 0 0 0 336.585 336.585 1.93586
1092 -1 GUNout g 0 0 0 758.327 0 0.847855314
1092 3 WLS_Fast x 135 47.351 88.6661 30 6 2.20424
1092 3 WLS_Slow x 134 45.341 85.1561 82.5711 26 2.19433
1092 3 WLS_Slow x 135 47.351 85.1561 127.033 40 2.19433
1092 3 WLS_Slow x 136 49.361 85.1561 44.4614 14 2.19433
1092 3 WLS_Slow y 143 63.431 85.1561 41.2856 13 2.19433
1092 3 WLS_Slow y 144 65.441 85.1561 79.3953 25 2.19433
1092 3 WLS_Slow y 145 67.451 85.1561 98.4502 31 2.19433
1092 3 WLS_Slow y 146 69.461 85.1561 85.7469 27 2.19433
1092 3 WLS_Slow y 147 71.471 85.1561 9.52744 3 2.19433
1092 3 Edge_Detector l 0 0 0 553.378 553.378 2.19433
1100 -1 GUNout g 0 0 0 409.173 0 0.578889903
1100 1 Calorimeter l 0 0 0 277.373 277.373 3.00488
1100 2 Calorimeter l 0 0 0 131.8 131.8 2.87499
1112 -1 GUNout g 0 0 0 975.615 0 0.125764738
1112 2 WLS_Slow x 60 -103.399 5.15608 19.0549 6 1.70216
1112 2 WLS_Slow x 61 -101.389 5.15608 104.802 33 1.70216
1112 2 WLS_Slow x 62 -99.379 5.15608 117.505 37 1.70216
1112 2 WLS_Slow x 63 -97.369 5.15608 114.329 36 1.70216
1112 2 WLS_Slow x 64 -95.359 5.15608 44.4614 14 1.70216
1112 2 WLS_Slow x 65 -93.349 5.15608 6.35163 2 1.70216
1112 2 WLS_Slow y 63 -97.369 5.15608 3.17581 1 1.70216
1112 2 WLS_Slow y 64 -95.359 5.15608 142.912 45 1.70216
1112 2 WLS_Slow y 65 -93.349 5.15608 181.021 57 1.70216
1112 2 Edge_Detector l 0 0 0 733.367 733.367 1.70216
1112 3 WLS_Slow x 52 -119.479 85.1561 3.17581 1 2.13928
1112 3 WLS_Slow x 53 -117.469 85.1561 9.52744 3 2.13928
1112 3 WLS_Slow x 54 -115.459 85.1561 34.9339 11 2.13928
1112 3 WLS_Slow x 55 -113.449 85.1561 41.2856 13 2.13928
1112 3 WLS_Slow x 56 -111.439 85.1561 25.4065 8 2.13928
1112 3 WLS_Slow x 57 -109.429 85.1561 15.8791 5 2.13928
1112 3 WLS_Slow x 58 -107.419 85.1561 3.17581 1 2.13928
1112 3 WLS_Slow y 13 -197.869 85.1561 111.153 35 2.13928
1112 3 Edge_Detector l 0 0 0 242.248 242.248 1.44122
1117 -1 GUNout g 0 0 0 373.425 0 0.966571459
1117 1 WLS_Slow x 20 -183.799 -74.8439 98.4502 31 2.56739
1117 1 WLS_Slow x 21 -181.789 -74.8439 53.9888 17 2.56739
1117 1 WLS_Slow y 218 214.181 -74.8439 28.5823 9 2.56739
1117 1 WLS_Slow y 219 216.191 -74.8439 50.813 16 2.56739
1117 1 WLS_Slow y 220 218.201 -74.8439 34.9339 11 2.56739
1117 1 WLS_Slow y 221 220.211 -74.8439 34.9339 11 2.56739
1117 1 WLS_Slow y 222 222.221 -74.8439 22.2307 7 2.56739
1117 1 Edge_Detector l 0 0 0 373.425 373.425 2.56739
1120 -1 GUNout g 0 0 0 1822.37 0 0.587332802
1120 1 WLS_Slow x 151 79.511 -74.8439 15.8791 5 2.377
1120 1 WLS_Slow x 152 81.521 -74.8439 15.8791 5 2.377
1120 1 WLS_Slow x 153 83.531 -74.8439 3.17581 1 2.377
1120 1 WLS_Slow y 191 159.911 -74.8439 6.35163 2 2.377
1120 1 WLS_Slow y 192 161.921 -74.8439 9.52744 3 2.377
1120 1 WLS_Slow y 193 163.931 -74.8439 9.52744 3 2.377
1120 1 Edge_Detector l 0 0 0 72.2376 72.2376 2.377
1124 -1 GUNout g 0 0 0 2484.74 0 0.483859218
1124 0 WLS_Slow x 0 -223.999 -154.844 933.689 294 2.4355
1124 0 WLS_Slow x 1 -221.989 -154.844 111.153 35 2.4355
1124 0 WLS_Slow x 2 -219.979 -154.844 6.35163 2 2.44444
1124 0 WLS_Slow y 158 93.581 -154.844 79.3953 25 2.4355
1124 0 WLS_Slow y 159 95.591 -154.844 250.889 79 2.4355
1124 0 WLS_Slow y 160 97.601 -154.844 260.417 82 2.4355
1124 0 WLS_Slow y 161 99.611 -154.844 301.702 95 2.4355
1124 0 WLS_Slow y 162 101.621 -154.844 206.428 65 2.4355
1124 0 WLS_Slow y 163 103.631 -154.844 117.505 37 2.4355
1124 0 WLS_Slow y 164 105.641 -154.844 15.8791 5 2.44059
1124 0 Edge_Detector l 0 0 0 2302.64 2302.64 2.4355
1131 -1 GUNout g 0 0 0 777.703 0 0.767073634
1131 2 WLS_Slow x 207 192.071 5.15608 6.35163 2 2.26767
1131 2 WLS_Slow x 208 194.081 5.15608 15.8791 5 2.26083
1131 2 WLS_Slow x 209 196.091 5.15608 47.6372 15 2.26083
1131 2 WLS_Slow x 210 198.101 5.15608 25.4065 8 2.26083
1131 2 WLS_Slow x 211 200.111 5.15608 25.4065 8 2.26083
1131 2 WLS_Slow x 212 202.121 5.15608 15.8791 5 2.26763
1131 2 WLS_Slow x 213 204.131 5.15608 3.17581 1 2.26767
1131 2 WLS_Slow y 131 39.311 5.15608 3.17581 1 2.26083
1131 2 WLS_Slow y 132 41.321 5.15608 53.9888 17 2.26083
1131 2 WLS_Slow y 133 43.331 5.15608 60.3404 19 2.26083
1131 2 Edge_Detector l 0 0 0 191.273 191.273 2.26083
1135 -1 GUNout g 0 0 0 420.928 0 0.317391904
1135 2 WLS_Slow x 121 19.211 5.15608 174.67 55 2.63714
1135 2 WLS_Slow y 11 -201.889 5.15608 12.7033 4 2.63714
1135 2 WLS_Slow y 12 -199.879 5.15608 31.7581 10 2.63714
1135 2 WLS_Slow y 13 -197.869 5.15608 22.2307 7 2.63714
1135 2 WLS_Slow y 14 -195.859 5.15608 22.2307 7 2.63714
1135 2 WLS_Slow y 15 -193.849 5.15608 15.8791 5 2.63714
1135 2 WLS_Slow y 16 -191.839 5.15608 12.7033 4 2.63714
1135 2 WLS_Slow y 17 -189.829 5.15608 12.7033 4 2.63714
1135 2 Edge_Detector l 0 0 0 291.424 291.424 2.63714
1157 -1 GUNout g 0 0 0 333.732 0 0.595647006
1157 2 Calorimeter l 0 0 0 333.732 333.732 2.88604
1164 -1 GUNout g 0 0 0 1395.96 0 0.584971038
1164 1 Calorimeter l 0 0 0 729.068 729.068 2.94211
1169 -1 GUNout g 0 0 0 1097.54 0 0.816674759
1169 0 WLS_Slow x 123 23.231 -154.844 34.9339 11 2.93223
1169 0 WLS_Slow y 168 113.681 -154.844 3.17581 1 2.93223
1169 0 WLS_Slow y 169 115.691 -154.844 9.52744 3 2.93223
1169 0 WLS_Slow y 170 117.701 -154.844 3.17581 1 2.93223
1169 0 WLS_Slow y 171 119.711 -154.844 3.17581 1 2.93223
1169 0 Edge_Detector l 0 0 0 55.924 55.924 2.93223
1170 -1 GUNout g 0 0 0 1063.44 0 0.833956785
1170 1 WLS_Fast y 133 43.331 -78.3539 75 15 2.73024
1173 -1 GUNout g 0 0 0 457.5 0 0.198047126
1173 1 WLS_Slow x 130 37.301 -74.8439 28.5823 9 2.06238
1173 1 WLS_Slow x 131 39.311 -74.8439 82.5711 26 2.06238
1173 1 WLS_Slow x 132 41.321 -74.8439 76.2195 24 2.06238
1173 1 WLS_Slow x 133 43.331 -74.8439 28.5823 9 2.06238
1173 1 WLS_Slow y 160 97.601 -74.8439 25.4065 8 2.06238
1173 1 WLS_Slow y 161 99.611 -74.8439 69.8679 22 2.06238
1173 1 WLS_Slow y 162 101.621 -74.8439 63.5163 20 2.06238
1173 1 WLS_Slow y 163 103.631 -74.8439 85.7469 27 2.06238
1173 1 Edge_Detector l 0 0 0 457.5 457.5 2.06238
1193 -1 GUNout g 0 0 0 688.872 0 0.662255188
1193 3 WLS_Slow x 134 45.341 85.1561 31.7581 10 1.87095
1193 3 WLS_Slow x 135 47.351 85.1561 123.857 39 1.87095
1193 3 WLS_Slow x 136 49.361 85.1561 88.9228 28 1.87095
1193 3 WLS_Slow x 137 51.371 85.1561 92.0986 29 1.87095
1193 3 WLS_Slow x 138 53.381 85.1561 28.5823 9 1.87095
1193 3 WLS_Slow y 214 206.141 85.1561 41.2856 13 1.87095
1193 3 WLS_Slow y 215 208.151 85.1561 127.033 40 1.87095
1193 3 WLS_Slow y 216 210.161 85.1561 139.736 44 1.87095
1193 3 WLS_Slow y 217 212.171 85.1561 57.1646 18 1.87095
1193 3 Edge_Detector l 0 0 0 688.872 688.872 1.87095
1207 -1 GUNout g 0 0 0 348.918 0 0.710847960
1207 3 WLS_Slow x 213 204.131 85.1561 53.9888 17 1.89422
1207 3 WLS_Slow x 214 206.141 85.1561 60.3404 19 1.89422
1207 3 WLS_Slow x 216 210.161 85.1561 31.7581 10 3.10778
1207 3 WLS_Slow x 217 212.171 85.1561 6.35163 2 3.10778
1207 3 WLS_Slow y 157 91.571 85.1561 15.8791 5 1.89422
1207 3 WLS_Slow y 158 93.581 85.1561 34.9339 11 1.89422
1207 3 WLS_Slow y 159 95.591 85.1561 34.9339 11 1.89422
1207 3 WLS_Slow y 160 97.601 85.1561 15.8791 5 1.89422
1207 3 WLS_Slow y 161 99.611 85.1561 12.7033 4 1.89422
1207 3 WLS_Slow y 162 101.621 85.1561 3.17581 1 1.89422
1207 3 WLS_Slow y 179 135.791 85.1561 12.7033 4 3.10778
1207 3 WLS_Slow y 180 137.801 85.1561 9.52744 3 3.10778
1207 3 WLS_Slow y 181 139.811 85.1561 19.0549 6 3.10778
1207 3 WLS_Slow y 183 143.831 85.1561 3.17581 1 3.10778
1207 3 Edge_Detector l 0 0 0 286.213 286.213 1.89422
1208 -1 GUNout g 0 0 0 2425.13 0 0.563206038
1208 0 Calorimeter l 0 0 0 2425.13 2425.13 2.96577
1215 -1 GUNout g 0 0 0 339.961 0 0.561628605
1215 3 Calorimeter l 0 0 0 339.961 339.961 2.73545
1219 -1 GUNout g 0 0 0 905.482 0 0.104679440
1219 0 WLS_Fast y 136 49.361 -158.354 200 40 2.26768
1219 0 WLS_Slow x 136 49.361 -154.844 3.17581 1 2.26499
1219 0 WLS_Slow x 137 51.371 -154.844 6.35163 2 2.26499
1219 0 WLS_Slow x 138 53.381 -154.844 31.7581 10 2.26499
1219 0 WLS_Slow x 139 55.391 -154.844 31.7581 10 2.26499
1219 0 WLS_Slow x 140 57.401 -154.844 38.1098 12 2.26499
1219 0 WLS_Slow x 141 59.411 -154.844 19.0549 6 2.26499
1219 0 WLS_Slow x 142 61.421 -154.844 28.5823 9 2.26499
1219 0 WLS_Slow y 136 49.361 -154.844 161.966 51 2.26499
1219 0 Edge_Detector l 0 0 0 305.587 305.587 2.26499
1219 2 Calorimeter l 0 0 0 401.765 401.765 2.75904
1220 -1 GUNout g 0 0 0 379.448 0 0.326785059
1220 1 WLS_Slow x 48 -127.519 -74.8439 25.4065 8 2.0844
1220 1 WLS_Slow x 49 -125.509 -74.8439 50.813 16 2.0844
1220 1 WLS_Slow x 50 -123.499 -74.8439 88.9228 28 2.0844
1220 1 WLS_Slow y 28 -167.719 -74.8439 6.35163 2 2.09159
1220 1 WLS_Slow y 29 -165.709 -74.8439 12.7033 4 2.0844
1220 1 WLS_Slow y 30 -163.699 -74.8439 41.2856 13 2.0844
1220 1 WLS_Slow y 31 -161.689 -74.8439 66.6921 21 2.0844
1220 1 WLS_Slow y 32 -159.679 -74.8439 73.0437 23 2.0844
1220 1 WLS_Slow y 33 -157.669 -74.8439 22.2307 7 2.0844
1220 1 Edge_Detector l 0 0 0 379.448 379.448 2.0844
1224 -1 GUNout g 0 0 0 1485.35 0 0.267631576
1224 1 Calorimeter l 0 0 0 123.629 123.629 2.57265
1224 2 Calorimeter l 0 0 0 82.5683 82.5683 2.50083
1234 -1 GUNout g 0 0 0 449.986 0 0.627639543
1234 2 WLS_Slow x 176 129.761 5.15608 41.2856 13 2.02256
1234 2 WLS_Slow x 177 131.771 5.15608 101.626 32 2.02256
1234 2 WLS_Slow x 178 133.781 5.15608 95.2744 30 2.02256
1234 2 WLS_Slow x 179 135.791 5.15608 25.4065 8 2.02256
1234 2 WLS_Slow y 221 220.211 5.15608 41.2856 13 2.02256
1234 2 WLS_Slow y 222 222.221 5.15608 142.912 45 2.02256
1234 2 Edge_Detector l 0 0 0 449.986 449.986 2.02256
1237 -1 GUNout g 0 0 0 300.075 0 0.727278123
1237 2 WLS_Fast y 27 -169.729 1.64609 55 11 2.2218
1238 -1 GUNout g 0 0 0 1237.11 0 0.369686640
1238 0 Calorimeter l 0 0 0 340.276 340.276 2.70564
1238 1 Calorimeter l 0 0 0 189.606 189.606 2.56391
1238 2 Calorimeter l 0 0 0 707.226 707.226 2.37551
1244 -1 GUNout g 0 0 0 1002.02 0 0.597639902
1244 1 WLS_Fast x 115 7.15101 -71.3339 270 54 2.44111
1244 1 WLS_Fast x 116 9.16101 -71.3339 225 45 2.43556
1244 1 WLS_Slow x 116 9.16101 -74.8439 63.5163 20 2.43897
1244 1 WLS_Slow y 172 121.721 -74.8439 19.0549 6 2.43897
1244 1 WLS_Slow y 173 123.731 -74.8439 19.0549 6 2.43897
1244 1 WLS_Slow y 174 125.741 -74.8439 15.8791 5 2.43897
1244 1 WLS_Slow y 175 127.751 -74.8439 9.52744 3 2.43897
1244 1 WLS_Slow y 176 129.761 -74.8439 12.7033 4 2.43897
1244 1 WLS_Slow y 177 131.771 -74.8439 9.52744 3 2.43897
1244 1 Edge_Detector l 0 0 0 151.071 151.071 2.43897
1245 -1 GUNout g 0 0 0 392.897 0 0.746023559
1245 3 Calorimeter l 0 0 0 392.897 392.897 2.90092
1267 -1 GUNout g 0 0 0 665.069 0 0.922456814
1267 0 WLS_Fast x 73 -77.269 -151.334 55 11 3.17623
1267 0 WLS_Slow x 85 -53.149 -154.844 47.6372 15 3.26847
1267 0 WLS_Slow x 86 -51.139 -154.844 117.505 37 3.26847
1267 0 WLS_Slow x 87 -49.129 -154.844 34.9339 11 3.26847
1267 0 WLS_Slow y 115 7.15101 -154.844 22.2307 7 3.26847
1267 0 WLS_Slow y 116 9.16101 -154.844 44.4614 14 3.26847
1267 0 WLS_Slow y 117 11.171 -154.844 25.4065 8 3.26847
1267 0 WLS_Slow y 118 13.181 -154.844 38.1098 12 3.26847
1267 0 WLS_Slow y 119 15.191 -154.844 38.1098 12 3.26847
1267 0 WLS_Slow y 120 17.201 -154.844 3.17581 1 3.26847
1267 0 Edge_Detector l 0 0 0 365.981 365.981 3.26847
1267 1 WLS_Slow x 12 -199.879 -74.8439 107.978 34 2.67868
1267 1 WLS_Slow y 101 -20.989 -74.8439 3.17581 1 2.67868
1267 1 WLS_Slow y 102 -18.979 -74.8439 19.0549 6 2.67868
1267 1 WLS_Slow y 103 -16.969 -74.8439 31.7581 10 2.67868
1267 1 WLS_Slow y 104 -14.959 -74.8439 12.7033 4 2.67868
1267 1 WLS_Slow y 105 -12.949 -74.8439 6.35163 2 2.67868
1267 1 WLS_Slow y 106 -10.939 -74.8439 15.8791 5 2.67868
1267 1 WLS_Slow y 107 -8.92899 -74.8439 6.35163 2 2.67868
1267 1 Edge_Detector l 0 0 0 230.191 230.191 2.67868
1271 -1 GUNout g 0 0 0 310.11 0 0.276492593
1271 3 Calorimeter l 0 0 0 310.11 310.11 2.4426
1274 -1 GUNout g 0 0 0 611.122 0 0.123216471
1274 2 WLS_Slow x 49 -125.509 5.15608 142.912 45 1.63851
1274 2 WLS_Slow x 50 -123.499 5.15608 123.857 39 1.63851
1274 2 WLS_Slow x 51 -121.489 5.15608 3.17581 1 1.63851
1274 2 WLS_Slow y 37 -149.629 5.15608 28.5823 9 1.63851
1274 2 WLS_Slow y 38 -147.619 5.15608 69.8679 22 1.63851
1274 2 WLS_Slow y 39 -145.609 5.15608 66.6921 21 1.63851
1274 2 WLS_Slow y 40 -143.599 5.15608 88.9228 28 1.63851
1274 2 WLS_Slow y 41 -141.589 5.15608 44.4614 14 1.63851
1274 2 WLS_Slow y 42 -139.579 5.15608 6.35163 2 1.63851
1274 2 Edge_Detector l 0 0 0 590.604 590.604 1.63851
1284 -1 GUNout g 0 0 0 352.216 0 0.966442090
1284 2 Calorimeter l 0 0 0 352.216 352.216 3.26465
1297 -1 GUNout g 0 0 0 413.93 0 0.581773557
1297 3 WLS_Slow x 185 147.851 85.1561 9.52744 3 1.72466
1297 3 WLS_Slow x 186 149.861 85.1561 28.5823 9 1.72466
1297 3 WLS_Slow x 187 151.871 85.1561 31.7581 10 1.72466
1297 3 WLS_Slow x 188 153.881 85.1561 41.2856 13 1.72466
1297 3 WLS_Slow x 189 155.891 85.1561 34.9339 11 1.72466
1297 3 WLS_Slow x 190 157.901 85.1561 15.8791 5 1.72466
1297 3 WLS_Slow x 191 159.911 85.1561 6.35163 2 1.72466
1297 3 WLS_Slow y 212 202.121 85.1561 9.52744 3 1.72466
1297 3 WLS_Slow y 213 204.131 85.1561 168.318 53 1.72466
1297 3 Edge_Detector l 0 0 0 413.93 413.93 1.72466
1298 -1 GUNout g 0 0 0 446.288 0 0.684430364
1298 2 WLS_Fast y 197 171.971 1.64609 150 30 2.18282
1299 -1 GUNout g 0 0 0 753.975 0 0.423075775
1299 2 WLS_Slow x 62 -99.379 5.15608 44.4614 14 1.98224
1299 2 WLS_Slow x 63 -97.369 5.15608 95.2744 30 1.98224
1299 2 WLS_Slow x 64 -95.359 5.15608 69.8679 22 1.98224
1299 2 WLS_Slow x 65 -93.349 5.15608 50.813 16 1.98224
1299 2 WLS_Slow y 52 -119.479 5.15608 82.5711 26 1.98224
1299 2 WLS_Slow y 53 -117.469 5.15608 88.9228 28 1.98224
1299 2 WLS_Slow y 54 -115.459 5.15608 85.7469 27 1.98224
1299 2 Edge_Detector l 0 0 0 515.054 515.054 1.98224
1303 -1 GUNout g 0 0 0 417.555 0 0.015599036
1303 0 Calorimeter l 0 0 0 291.217 291.217 2.71098
1303 1 WLS_Slow x 134 45.341 -74.8439 3.17581 1 1.8571
1303 1 WLS_Slow y 45 -133.549 -74.8439 9.52744 3 1.8571
1303 1 WLS_Slow y 46 -131.539 -74.8439 6.35163 2 1.8571
1303 1 WLS_Slow y 47 -129.529 -74.8439 3.17581 1 1.8571
1303 1 Edge_Detector l 0 0 0 27.7175 27.7175 1.8571
1303 1 Calorimeter l 0 0 0 98.6207 98.6207 2.44483
1306 -1 GUNout g 0 0 0 440.944 0 0.295792064
1306 1 Calorimeter l 0 0 0 279.66 279.66 2.83044
1306 3 Calorimeter l 0 0 0 161.283 161.283 2.39384
1312 -1 GUNout g 0 0 0 417.004 0 0.291152124
1312 2 Calorimeter l 0 0 0 277.543 277.543 2.6191
1312 3 Calorimeter l 0 0 0 139.461 139.461 2.36124
1316 -1 GUNout g 0 0 0 1259.12 0 0.247328544
1316 1 Calorimeter l 0 0 0 950.08 950.08 2.49059
1319 -1 GUNout g 0 0 0 701.056 0 0.615760049
1319 3 WLS_Fast x 113 3.13101 88.6661 230 46 1.92676
1319 3 WLS_Slow x 113 3.13101 85.1561 6.35163 2 1.92815
1319 3 WLS_Slow y 172 121.721 85.1561 3.17581 1 1.92815
1319 3 WLS_Slow y 173 123.731 85.1561 3.17581 1 1.92815
1319 3 Edge_Detector l 0 0 0 10.9659 10.9659 1.92815
1324 -1 GUNout g 0 0 0 2384.06 0 0.269094409
1324 3 WLS_Fast y 199 175.991 81.6461 200 40 1.47916
1324 3 WLS_Fast y 200 178.001 81.6461 645 129 1.48363
1325 -1 GUNout g 0 0 0 788.15 0 0.503206684
1325 0 WLS_Slow x 26 -171.739 -154.844 101.626 32 3.36336
1325 0 WLS_Slow y 212 202.121 -154.844 9.52744 3 3.36336
1325 0 WLS_Slow y 213 204.131 -154.844 22.2307 7 3.36336
1325 0 WLS_Slow y 214 206.141 -154.844 6.35163 2 3.36336
1325 0 WLS_Slow y 215 208.151 -154.844 9.52744 3 3.36336
1325 0 WLS_Slow y 216 210.161 -154.844 19.0549 6 3.36336
1325 0 WLS_Slow y 217 212.171 -154.844 3.17581 1 3.36336
1325 0 Edge_Detector l 0 0 0 194.126 194.126 3.36336
1325 1 WLS_Slow x 62 -99.379 -74.8439 3.17581 1 2.97796
1325 1 WLS_Slow x 63 -97.369 -74.8439 15.8791 5 2.97796
1325 1 WLS_Slow x 64 -95.359 -74.8439 28.5823 9 2.97796
1325 1 WLS_Slow x 65 -93.349 -74.8439 19.0549 6 2.97796
1325 1 WLS_Slow x 66 -91.339 -74.8439 12.7033 4 2.99445
1325 1 WLS_Slow x 67 -89.329 -74.8439 9.52744 3 2.99445
1325 1 WLS_Slow y 206 190.061 -74.8439 6.35163 2 2.97796
1325 1 WLS_Slow y 207 192.071 -74.8439 12.7033 4 2.97796
1325 1 WLS_Slow y 208 194.081 -74.8439 6.35163 2 2.97796
1325 1 WLS_Slow y 209 196.091 -74.8439 31.7581 10 2.97796
1325 1 WLS_Slow y 210 198.101 -74.8439 25.4065 8 2.97796
1325 1 Edge_Detector l 0 0 0 187.755 187.755 2.97796
1325 2 WLS_Slow x 72 -79.279 5.15608 31.7581 10 2.11239
1325 2 WLS_Slow x 73 -77.269 5.15608 63.5163 20 2.11239
1325 2 WLS_Slow x 74 -75.259 5.15608 95.2744 30 2.11239
1325 2 WLS_Slow x 75 -73.249 5.15608 41.2856 13 2.11239
1325 2 WLS_Slow y 83 -57.169 5.15608 3.17581 1 2.11239
1325 2 WLS_Slow y 84 -55.159 5.15608 69.8679 22 2.11239
1325 2 WLS_Slow y 85 -53.149 5.15608 82.5711 26 2.11239
1325 2 WLS_Slow y 86 -51.139 5.15608 57.1646 18 2.11239
1325 2 Edge_Detector l 0 0 0 406.269 406.269 2.11239
1328 -1 GUNout g 0 0 0 1468.95 0 0.758598950
1328 2 Calorimeter l 0 0 0 273.77 273.77 2.87306
1329 -1 GUNout g 0 0 0 1055.17 0 0.612153209
1329 0 WLS_Slow x 89 -45.109 -154.844 6.35163 2 3.0378
1329 0 WLS_Slow x 90 -43.099 -154.844 12.7033 4 3.0378
1329 0 WLS_Slow x 91 -41.089 -154.844 15.8791 5 3.02467
1329 0 WLS_Slow x 92 -39.079 -154.844 73.0437 23 3.02467
1329 0 WLS_Slow x 93 -37.069 -154.844 12.7033 4 3.02467
1329 0 WLS_Slow x 94 -35.059 -154.844 12.7033 4 3.02467
1329 0 WLS_Slow y 129 35.291 -154.844 3.17581 1 3.02467
1329 0 WLS_Slow y 130 37.301 -154.844 12.7033 4 3.02467
1329 0 WLS_Slow y 131 39.311 -154.844 44.4614 14 3.02467
1329 0 WLS_Slow y 132 41.321 -154.844 38.1098 12 3.02467
1329 0 WLS_Slow y 133 43.331 -154.844 12.7033 4 3.02467
1329 0 WLS_Slow y 134 45.341 -154.844 6.35163 2 2.79477
1329 0 Edge_Detector l 0 0 0 261.127 261.127 2.79477
1329 2 WLS_Slow x 129 35.291 5.15608 6.35163 2 2.21049
1329 2 WLS_Slow x 130 37.301 5.15608 25.4065 8 2.21049
1329 2 WLS_Slow x 131 39.311 5.15608 22.2307 7 2.21049
1329 2 WLS_Slow x 132 41.321 5.15608 31.7581 10 2.21049
1329 2 WLS_Slow x 133 43.331 5.15608 19.0549 6 2.21049
1329 2 WLS_Slow y 163 103.631 5.15608 12.7033 4 2.21049
1329 2 WLS_Slow y 164 105.641 5.15608 44.4614 14 2.21049
1329 2 WLS_Slow y 165 107.651 5.15608 6.35163 2 2.21049
1329 2 Edge_Detector l 0 0 0 147.983 147.983 2.21049
1329 3 Calorimeter l 0 0 0 646.055 646.055 2.87294
1332 -1 GUNout g 0 0 0 367.105 0 0.544977041
1332 2 WLS_Slow x 101 -20.989 5.15608 34.9339 11 2.17931
1332 2 WLS_Slow x 102 -18.979 5.15608 76.2195 24 2.17931
1332 2 WLS_Slow x 103 -16.969 5.15608 76.2195 24 2.17931
1332 2 WLS_Slow y 110 -2.89899 5.15608 3.17581 1 2.17931
1332 2 WLS_Slow y 111 -0.888994 5.15608 47.6372 15 2.17931
1332 2 WLS_Slow y 112 1.12101 5.15608 41.2856 13 2.17931
1332 2 WLS_Slow y 113 3.13101 5.15608 50.813 16 2.17931
1332 2 WLS_Slow y 114 5.14101 5.15608 38.1098 12 2.17931
1332 2 Edge_Detector l 0 0 0 367.104 367.104 2.17931
1333 -1 GUNout g 0 0 0 523.088 0 0.297055936
1333 2 Calorimeter l 0 0 0 158.631 158.631 2.52765
1343 -1 GUNout g 0 0 0 627.209 0 0.709736487
1343 3 Calorimeter l 0 0 0 627.209 627.209 2.83245
1346 -1 GUNout g 0 0 0 1178.93 0 0.226692741
1346 1 WLS_Slow x 144 65.441 -74.8439 3.17581 1 2.48535
1346 1 WLS_Slow x 145 67.451 -74.8439 22.2307 7 2.48535
1346 1 WLS_Slow x 146 69.461 -74.8439 47.6372 15 2.48535
1346 1 WLS_Slow x 147 71.471 -74.8439 3.17581 1 2.48535
1346 1 WLS_Slow y 44 -135.559 -74.8439 25.4065 8 2.48535
1346 1 WLS_Slow y 45 -133.549 -74.8439 22.2307 7 2.48535
1346 1 WLS_Slow y 46 -131.539 -74.8439 28.5823 9 2.48535
1346 1 WLS_Slow y 47 -129.529 -74.8439 3.17581 1 2.48535
1346 1 Edge_Detector l 0 0 0 100.535 100.535 2.48535
1346 2 Calorimeter l 0 0 0 552.956 552.956 2.96578
1346 3 WLS_Slow x 168 113.681 85.1561 50.813 16 1.5105
1346 3 WLS_Slow x 169 115.691 85.1561 88.9228 28 1.5105
1346 3 WLS_Slow x 170 117.701 85.1561 95.2744 30 1.5105
1346 3 WLS_Slow x 171 119.711 85.1561 3.17581 1 1.5105
1346 3 WLS_Slow y 163 103.631 85.1561 38.1098 12 1.5105
